Date,Macro_10Y_Yield,Macro_Low_Rate_Regime,Macro_High_Rate_Regime,Macro_Normal_Rate_Regime,Macro_Rate_Change_3m,Macro_Rate_Change_6m,Macro_Rate_Change_1y,Macro_Tightening_Cycle,Macro_Easing_Cycle,Macro_Rate_Volatility,Macro_Market_Trend_Strength,Macro_Above_MA50,Macro_Above_MA200,Macro_Growth_Momentum_3m,Macro_Growth_Momentum_6m,Macro_Growth_Momentum_1y,Macro_Recession_Signal,Macro_Recovery_Signal,Macro_Inflation_Proxy,Macro_Low_Inflation,Macro_Target_Inflation,Macro_High_Inflation,Macro_Inflation_Acceleration,Macro_Inflation_Uncertainty,Macro_Expansion,Macro_Peak,Macro_Contraction,Macro_Trough,Macro_Cycle_Position,Macro_Financial_Conditions_Tight,Macro_Financial_Conditions_Loose,Macro_Financial_Stress,Macro_Policy_Error_Risk,Macro_Complacency
2000-07-11,6.047999858856201,0,1,0,0.2560000419616699,-0.5100002288818359,,0,1,0.05663725338632693,0,1,0,-0.01781644914025271,0.013034188034187988,,0,0,6.047999858856201,0,0,1,0.2560000419616699,0.05663725338632693,0,0,0,0,,0,0,0,0,0
2000-07-12,6.077000141143799,0,1,0,0.20000028610229492,-0.5869998931884766,,0,1,0.05659008476047508,0,1,0,-0.00851859547060041,0.032006920415224904,,0,0,6.077000141143799,0,0,1,0.20000028610229492,0.05659008476047508,0,0,0,0,,0,0,0,0,0
2000-07-13,5.992000102996826,0,1,0,0.024000167846679688,-0.7039999961853027,,0,1,0.05604693202288675,0,1,0,0.023926511429181785,0.046963739624290124,,0,1,5.992000102996826,0,0,1,0.024000167846679688,0.05604693202288675,0,0,0,0,,0,0,0,0,0
2000-07-14,6.093999862670898,0,1,0,0.17999982833862305,-0.5240001678466797,,0,1,0.057162245847958655,0,1,0,0.048526863084922045,0.0431034482758621,,0,1,6.093999862670898,0,0,1,0.17999982833862305,0.057162245847958655,0,0,0,0,,0,0,0,0,0
2000-07-17,6.145999908447266,0,1,0,0.2609996795654297,-0.5279998779296875,,0,1,0.05674771093746218,0,1,0,0.11029411764705888,0.027429300446523586,,0,0,6.145999908447266,0,0,1,0.2609996795654297,0.05674771093746218,0,0,0,0,,0,0,0,0,0
2000-07-18,6.140999794006348,0,1,0,0.14899969100952148,-0.6070003509521484,,0,1,0.05674072172238368,0,1,0,0.06405417406749558,0.02711101585940856,,0,0,6.140999794006348,0,0,1,0.14899969100952148,0.05674072172238368,0,0,0,0,,0,0,0,0,0
2000-07-19,6.150000095367432,0,1,0,0.10400009155273438,-0.5749998092651367,,0,1,0.056744804629358186,0,1,0,0.028336577979666933,0.010629251700680298,,0,0,6.150000095367432,0,0,1,0.10400009155273438,0.056744804629358186,0,0,0,0,,0,0,0,0,0
2000-07-20,6.013000011444092,0,1,0,0.03800010681152344,-0.7350001335144043,,0,1,0.05706225292093136,0,1,0,0.05240174672489073,0.040587219343696024,,0,0,6.013000011444092,0,0,1,0.03800010681152344,0.05706225292093136,0,0,0,0,,0,0,0,0,0
2000-07-21,6.0,0,1,0,0.012000083923339844,-0.7810001373291016,,0,1,0.05704719152875666,0,1,0,0.026944806605823546,0.022501081782777987,,0,0,6.0,0,0,1,0.012000083923339844,0.05704719152875666,0,0,0,0,,0,0,0,0,0
2000-07-24,6.025000095367432,0,1,0,0.03800010681152344,-0.6589999198913574,,0,1,0.05541143632743552,0,1,0,0.03229349736379605,0.04631485192607432,,0,0,6.025000095367432,0,0,1,0.03800010681152344,0.05541143632743552,0,0,0,0,,0,0,0,0,0
2000-07-25,6.020999908447266,0,1,0,-0.09600019454956055,-0.6630001068115234,,0,1,0.05536388043927089,0,1,0,-0.0056950010546298335,0.03786878027300755,,0,0,6.020999908447266,0,0,1,-0.09600019454956055,0.05536388043927089,0,0,0,0,,0,0,0,0,0
2000-07-26,6.020999908447266,0,1,0,-0.10900020599365234,-0.6589999198913574,,0,1,0.05506107892773895,0,0,0,-0.0041600000000000525,0.03595206391478034,,0,0,6.020999908447266,0,0,1,-0.10900020599365234,0.05506107892773895,0,0,0,0,,0,0,0,0,0
2000-07-27,6.0,0,1,0,-0.2350001335144043,-0.684999942779541,,0,1,0.05451696335402244,0,0,0,-0.0042808219178082085,0.036541889483066026,,0,0,6.0,0,0,1,-0.2350001335144043,0.05451696335402244,0,0,0,0,,0,0,0,0,0
2000-07-28,6.025000095367432,0,1,0,-0.18900012969970703,-0.6229996681213379,,0,1,0.05319278164565558,0,0,0,-0.020676286883480555,0.04576816927322902,,0,0,6.025000095367432,0,0,1,-0.18900012969970703,0.05319278164565558,0,0,0,0,,0,0,0,0,0
2000-07-31,6.02899980545044,0,1,0,-0.22600030899047763,-0.6380000114440909,,0,1,0.052817092598562716,0,0,0,-0.027624309392265234,0.024630541871921263,,0,0,6.02899980545044,0,0,1,-0.22600030899047763,0.052817092598562716,0,0,0,0,,0,0,0,0,0
2000-08-01,5.991000175476074,0,1,0,-0.3209996223449707,-0.625999927520752,,0,1,0.05220114556357804,0,0,0,-0.0017346053772766545,0.020842572062084175,,0,0,5.991000175476074,0,0,1,-0.3209996223449707,0.05220114556357804,0,0,0,0,,0,0,0,0,0
2000-08-02,5.968999862670898,0,1,0,-0.43400001525878995,-0.629000186920166,,0,1,0.051595538790796355,0,0,0,0.027309058614564785,0.02503322995126278,,0,0,5.968999862670898,0,0,1,-0.43400001525878995,0.051595538790796355,0,0,0,0,,0,0,0,0,0
2000-08-03,5.943999767303467,0,1,0,-0.5020003318786621,-0.5310001373291016,,0,1,0.05152053661692214,0,0,0,0.026663728514764173,0.01680488869489305,,0,0,5.943999767303467,0,0,1,-0.5020003318786621,0.05152053661692214,0,0,0,0,,0,0,0,0,0
2000-08-04,5.901000022888184,0,1,0,-0.6059999465942383,-0.6160001754760742,,0,1,0.05070785405428684,0,1,0,0.01981275854561293,0.02651764190225725,,0,0,5.901000022888184,0,0,1,-0.6059999465942383,0.05070785405428684,0,0,0,0,,0,0,0,0,0
2000-08-07,5.947999954223633,0,1,0,-0.6119999885559082,-0.6830000877380371,,0,1,0.051138201221280315,0,1,0,0.03981572885817708,0.04038630377524144,,0,0,5.947999954223633,0,0,1,-0.6119999885559082,0.051138201221280315,0,0,0,0,,0,0,0,0,0
2000-08-08,5.914000034332275,0,1,0,-0.6100001335144043,-0.684999942779541,,0,1,0.04957341494170604,0,1,0,0.05218929677134021,0.03031615417929845,,0,0,5.914000034332275,0,0,1,-0.6100001335144043,0.04957341494170604,0,0,0,0,,0,0,0,0,0
2000-08-09,5.908999919891357,0,1,0,-0.5279998779296875,-0.7600002288818359,,0,1,0.04942731040066756,0,1,0,0.06742081447963799,0.04357443043574438,,0,0,5.908999919891357,0,0,1,-0.5279998779296875,0.04942731040066756,0,0,0,0,,0,0,0,0,0
2000-08-10,5.75,0,1,0,-0.6570000648498535,-0.9060001373291016,,0,1,0.05274322876107462,0,0,0,0.0384870603848706,0.036423841059602724,,0,0,5.75,0,0,1,-0.6570000648498535,0.05274322876107462,0,0,0,0,,0,0,0,0,0
2000-08-11,5.787000179290772,0,1,0,-0.7109999656677237,-0.8339996337890616,,0,1,0.05227792072453951,0,1,0,0.03216630196936543,0.06286615592609279,,0,0,5.787000179290772,0,0,1,-0.7109999656677237,0.05227792072453951,0,0,0,0,,0,0,0,0,0
2000-08-14,5.770999908447266,0,1,0,-0.6880002021789551,-0.7680001258850098,,0,1,0.050793482907971824,0,1,0,0.027532802753280183,0.07011648745519716,,0,0,5.770999908447266,0,0,1,-0.6880002021789551,0.050793482907971824,0,0,0,0,,0,0,0,0,0
2000-08-15,5.800000190734863,0,1,0,-0.6019997596740732,-0.7519998550415039,,0,1,0.050993484703026976,0,1,0,0.016829995739241488,0.0572599401927123,,0,0,5.800000190734863,0,0,1,-0.6019997596740732,0.050993484703026976,0,0,0,0,,0,0,0,0,0
2000-08-16,5.816999912261963,0,1,0,-0.6459999084472656,-0.7300000190734863,,0,1,0.050049630501830214,0,1,0,0.023896663078579072,0.06924460431654667,,0,0,5.816999912261963,0,0,1,-0.6459999084472656,0.050049630501830214,0,0,0,0,,0,0,0,0,0
2000-08-17,5.803999900817871,0,1,0,-0.7420001029968262,-0.7649998664855957,,0,1,0.049826259744630244,0,1,0,0.04751525719267646,0.08610169491525421,,0,0,5.803999900817871,0,0,1,-0.7420001029968262,0.049826259744630244,0,0,0,0,,0,0,0,0,0
2000-08-18,5.765999794006348,0,1,0,-0.7450003623962402,-0.7170000076293945,,0,1,0.04985010891976574,0,1,0,0.060673162090345345,0.10623556581986149,,0,0,5.765999794006348,0,0,1,-0.7450003623962402,0.04985010891976574,0,0,0,0,,0,0,0,0,0
2000-08-21,5.770999908447266,0,1,0,-0.6490001678466797,-0.5710000991821289,,0,1,0.048895794139289885,0,1,0,0.07452030343596605,0.11507293354943271,,0,0,5.770999908447266,0,0,1,-0.6490001678466797,0.048895794139289885,0,0,0,0,,0,0,0,0,0
2000-08-22,5.76200008392334,0,1,0,-0.6840000152587891,-0.6649999618530273,,0,1,0.04858414606652001,0,1,0,0.08876811594202905,0.10022883295194518,,0,0,5.76200008392334,0,0,1,-0.6840000152587891,0.04858414606652001,0,0,0,0,,0,0,0,0,0
2000-08-23,5.724999904632568,0,1,0,-0.7340002059936523,-0.6210002899169922,,0,1,0.04814257652627533,0,1,0,0.07553475935828868,0.12727697337692656,,0,0,5.724999904632568,0,0,1,-0.7340002059936523,0.04814257652627533,0,0,0,0,,0,0,0,0,0
2000-08-24,5.716000080108643,0,1,0,-0.6560001373291016,-0.625,,0,1,0.04722379099456742,0,1,0,0.09771026978009512,0.1348880815656861,,0,0,5.716000080108643,0,0,1,-0.6560001373291016,0.04722379099456742,0,0,0,0,,0,0,0,0,0
2000-08-25,5.7210001945495605,0,1,0,-0.5989999771118164,-0.6929998397827148,,0,1,0.04605662907843152,0,1,0,0.09601449275362328,0.11111111111111116,,0,0,5.7210001945495605,0,0,1,-0.5989999771118164,0.04605662907843152,0,0,0,0,,0,0,0,0,0
2000-08-28,5.765999794006348,0,1,0,-0.6010003089904785,-0.6430001258850098,,0,1,0.04626380339783813,0,1,0,0.06502192982456134,0.1042519326966802,,0,0,5.765999794006348,0,0,1,-0.6010003089904785,0.04626380339783813,0,0,0,0,,0,0,0,0,0
2000-08-29,5.808000087738037,0,1,0,-0.47699975967407227,-0.5710000991821289,,0,1,0.0463655910590093,0,1,0,0.0629102844638949,0.09650112866817162,,0,0,5.808000087738037,0,0,1,-0.47699975967407227,0.0463655910590093,0,0,0,0,,0,0,0,0,0
2000-08-30,5.800000190734863,0,1,0,-0.39499998092651367,-0.5959997177124023,,0,1,0.04618917970954791,0,1,0,0.034623655913978535,0.08526956914053696,,0,0,5.800000190734863,0,0,1,-0.39499998092651367,0.04618917970954791,0,0,0,0,,0,0,0,0,0
2000-08-31,5.729000091552734,0,1,0,-0.41899967193603516,-0.6419997215270996,,0,1,0.04695051951029508,0,1,0,0.030437539632212962,0.07949512843224094,,0,0,5.729000091552734,0,0,1,-0.41899967193603516,0.04695051951029508,0,0,0,0,,0,0,0,0,0
2000-09-01,5.675000190734863,0,1,0,-0.42599964141845703,-0.7339997291564941,,0,1,0.04735020401226337,0,1,0,0.03653355989804585,0.09123434704830058,,0,0,5.675000190734863,0,0,1,-0.42599964141845703,0.04735020401226337,0,0,0,0,,0,0,0,0,0
2000-09-05,5.683000087738037,0,1,0,-0.4439997673034668,-0.6999998092651367,,0,1,0.04735020401226337,0,1,0,0.03285683806272677,0.10386500969102719,,0,0,5.683000087738037,0,0,1,-0.4439997673034668,0.04735020401226337,0,0,0,0,,0,0,0,0,0
2000-09-06,5.711999893188477,0,1,0,-0.40199995040893555,-0.6630001068115234,,0,1,0.047400737175185656,0,1,0,0.01409047568598365,0.09269406392694068,,0,0,5.711999893188477,0,0,1,-0.40199995040893555,0.047400737175185656,0,0,0,0,,0,0,0,0,0
2000-09-07,5.749000072479248,0,1,0,-0.3559999465942383,-0.5920000076293945,,0,1,0.04754784573625405,0,1,0,0.02680280791320988,0.07076308784383323,,0,0,5.749000072479248,0,0,1,-0.3559999465942383,0.04754784573625405,0,0,0,0,,0,0,0,0,0
2000-09-08,5.723999977111816,0,1,0,-0.38899993896484375,-0.6630001068115234,,0,1,0.047084907106685295,0,1,0,0.02195693881901506,0.06913470115967879,,0,0,5.723999977111816,0,0,1,-0.38899993896484375,0.047084907106685295,0,0,0,0,,0,0,0,0,0
2000-09-11,5.757999897003174,0,1,0,-0.3169999122619629,-0.6040000915527344,,0,1,0.0473572395524444,0,1,0,0.03257118205349441,0.07936865839909801,,0,0,5.757999897003174,0,0,1,-0.3169999122619629,0.0473572395524444,0,0,0,0,,0,0,0,0,0
2000-09-12,5.769999980926514,0,1,0,-0.33099985122680664,-0.5279998779296875,,0,1,0.0466645213906397,0,0,0,0.006140165149269627,0.08691674290942353,,0,0,5.769999980926514,0,0,1,-0.33099985122680664,0.0466645213906397,0,0,0,0,,0,0,0,0,0
2000-09-13,5.728000164031982,0,1,0,-0.3129997253417969,-0.5479998588562012,,0,1,0.04681663056530874,0,1,0,0.007080955400549538,0.06493071077335721,,0,0,5.728000164031982,0,0,1,-0.3129997253417969,0.04681663056530874,0,0,0,0,,0,0,0,0,0
2000-09-14,5.77400016784668,0,1,0,-0.2630000114440927,-0.46399974822998047,,0,0,0.047117426608796954,0,1,0,0.010018983336848697,0.02252829382874233,,0,0,5.77400016784668,0,0,1,-0.2630000114440927,0.047117426608796954,0,0,0,0,,0,0,0,0,0
2000-09-15,5.833000183105469,0,1,0,-0.1359996795654297,-0.35500001907348633,,0,0,0.046526501953314515,0,0,0,-0.0040503091025367866,-0.0063802637175669474,,0,0,5.833000183105469,0,0,1,-0.1359996795654297,0.046526501953314515,0,0,0,0,,0,0,0,0,0
2000-09-18,5.870999813079834,0,1,0,-0.11899995803833008,-0.3000001907348633,,0,0,0.04676844116882884,0,0,0,-0.025678804462218485,-0.010474561778537783,,0,0,5.870999813079834,0,0,1,-0.11899995803833008,0.04676844116882884,0,0,0,0,,0,0,0,0,0
2000-09-19,5.849999904632568,0,1,0,-0.16499996185302734,-0.2870001792907715,,0,0,0.04595296670392391,0,0,0,-0.013307984790874472,-0.021575198994553846,,0,0,5.849999904632568,0,0,1,-0.16499996185302734,0.04595296670392391,0,0,0,0,,0,0,0,0,0
2000-09-20,5.892000198364258,0,1,0,-0.20399999618530273,-0.22799968719482422,,0,0,0.045234633906749235,0,0,0,-0.020181741335587478,-0.034665833853841366,,0,0,5.892000198364258,0,0,1,-0.20399999618530273,0.045234633906749235,0,0,0,0,,0,0,0,0,0
2000-09-21,5.870999813079834,0,1,0,-0.24200010299682617,-0.19900035858154297,,0,0,0.045257987770910495,0,0,0,-0.020171673819742497,-0.0653019447287615,,0,0,5.870999813079834,0,0,1,-0.24200010299682617,0.045257987770910495,0,0,0,0,,0,0,0,0,0
2000-09-22,5.828999996185303,0,1,0,-0.34800004959106445,-0.3449997901916504,,0,0,0.045359311196100496,0,0,0,0.006277056277056214,-0.053927553927553884,,0,0,5.828999996185303,0,0,1,-0.34800004959106445,0.045359311196100496,0,0,0,0,,0,0,0,0,0
2000-09-25,5.833000183105469,0,1,0,-0.26199960708618164,-0.3619999885559082,,0,0,0.04447139351725618,0,0,0,-0.013569825836093563,-0.050596462361168215,,0,0,5.833000183105469,0,0,1,-0.26199960708618164,0.04447139351725618,0,0,0,0,,0,0,0,0,0
2000-09-26,5.798999786376953,0,1,0,-0.27900028228759766,-0.3710002899169922,,0,0,0.04463138280616725,0,0,0,-0.018945102260495172,-0.05730244104261484,,0,0,5.798999786376953,0,0,1,-0.27900028228759766,0.04463138280616725,0,0,0,0,,0,0,0,0,0
2000-09-27,5.820000171661377,0,1,0,-0.2839999198913574,-0.32899999618530273,,0,0,0.0445115399682193,0,0,0,-0.01653069987118938,-0.05331680099194047,,0,0,5.820000171661377,0,0,1,-0.2839999198913574,0.0445115399682193,0,0,0,0,,0,0,0,0,0
2000-09-28,5.811999797821045,0,1,0,-0.21900033950805664,-0.25300025939941406,,0,0,0.044516566658181114,0,0,0,0.00563502384048542,-0.02480033627574607,,0,0,5.811999797821045,0,0,1,-0.21900033950805664,0.044516566658181114,0,0,0,0,,0,0,0,0,0
2000-09-29,5.777999877929688,0,1,0,-0.24000024795532138,-0.24499988555908114,,0,0,0.04404046034530846,0,0,0,-0.0114003011400301,-0.04488778054862841,,0,0,5.777999877929688,0,0,1,-0.24000024795532138,0.04404046034530846,0,0,0,0,,0,0,0,0,0
2000-10-02,5.820000171661377,0,1,0,-0.15999984741210938,-0.1659998893737793,,0,0,0.04426171498727916,0,0,0,-0.023339698705707623,-0.048966942148760295,,0,0,5.820000171661377,0,0,1,-0.15999984741210938,0.04426171498727916,0,0,0,0,,0,0,0,0,0
2000-10-03,5.867000102996826,0,1,0,-0.10899972915649414,0.026000022888183594,,0,0,0.04454205229327669,0,0,0,-0.014693171996542742,-0.0507910074937552,,0,0,5.867000102996826,0,0,1,-0.10899972915649414,0.04454205229327669,0,0,0,0,,0,0,0,0,0
2000-10-04,5.892000198364258,0,1,0,-0.13899993896484375,0.010000228881835938,,0,0,0.04457186812366088,0,0,0,-0.014150943396226467,-0.03686635944700456,,0,0,5.892000198364258,0,0,1,-0.13899993896484375,0.04457186812366088,0,0,0,0,,0,0,0,0,0
2000-10-05,5.854000091552734,0,1,0,-0.14300012588500977,-0.06099987030029297,,0,0,0.044606035769693096,0,0,0,-0.026376872757965852,-0.04184404527048069,,0,0,5.854000091552734,0,0,1,-0.14300012588500977,0.044606035769693096,0,0,0,0,,0,0,0,0,0
2000-10-06,5.815999984741211,0,1,0,-0.21000003814697266,-0.03299999237060547,,0,0,0.0435547110658405,0,0,0,-0.045867681251321124,-0.06851011143210894,,0,0,5.815999984741211,0,0,1,-0.21000003814697266,0.0435547110658405,0,0,0,0,,0,0,0,0,0
2000-10-09,5.815999984741211,0,1,0,-0.23199987411499023,0.024000167846679688,,0,0,0.041323036903567964,0,0,0,-0.05505167686142165,-0.07188730060078719,,0,0,5.815999984741211,0,0,1,-0.23199987411499023,0.041323036903567964,0,0,0,0,,0,0,0,0,0
2000-10-10,5.795000076293945,0,1,0,-0.2820000648498535,-0.0819997787475586,,0,0,0.04069725311398911,0,0,0,-0.07669740150880133,-0.08456264284230208,,0,0,5.795000076293945,0,0,1,-0.2820000648498535,0.04069725311398911,0,0,0,0,,0,0,0,0,0
2000-10-11,5.769999980926514,0,1,0,-0.2220001220703125,-0.1979999542236328,,0,0,0.04077201091216628,0,0,0,-0.08846234091383265,-0.06665242469557786,,0,0,5.769999980926514,0,0,1,-0.2220001220703125,0.04077201091216628,0,0,0,0,,0,0,0,0,0
2000-10-12,5.715000152587891,0,1,0,-0.3789997100830078,-0.19899988174438477,,0,0,0.041202948806961986,0,0,0,-0.1198347107438017,-0.07712305025996535,,0,0,5.715000152587891,0,0,1,-0.3789997100830078,0.041202948806961986,0,0,0,0,,0,0,0,0,0
2000-10-13,5.715000152587891,0,1,0,-0.430999755859375,-0.1700000762939453,,0,0,0.037522413040746216,0,0,0,-0.08899006622516559,0.011488970588235281,,0,0,5.715000152587891,0,0,1,-0.430999755859375,0.037522413040746216,0,0,0,0,,0,0,0,0,0
2000-10-16,5.739999771118164,0,1,0,-0.4010000228881836,-0.2520003318786621,,0,0,0.037704770769277605,0,0,0,-0.07730829420970264,-0.018206039076376523,,0,0,5.739999771118164,0,0,1,-0.4010000228881836,0.037704770769277605,0,0,0,0,0.9030966781153831,0,0,0,0,0
2000-10-17,5.664999961853027,0,1,0,-0.4850001335144043,-0.3810000419616699,,0,0,0.0385860184251875,0,0,0,-0.0929743374000841,-0.06727233398226262,,0,0,5.664999961853027,0,0,1,-0.4850001335144043,0.0385860184251875,0,0,1,0,0.8578321059891572,0,0,0,0,0
2000-10-18,5.6570000648498535,0,1,0,-0.3559999465942383,-0.31799983978271484,,0,0,0.03858595993593595,0,0,0,-0.10871369294605804,-0.06200873362445414,,0,0,5.6570000648498535,0,0,1,-0.3559999465942383,0.03858595993593595,0,0,1,0,0.8516991559324613,0,0,0,0,0
2000-10-19,5.651999950408936,0,1,0,-0.34800004959106356,-0.3359999656677237,,0,0,0.0385780341416918,0,0,0,-0.05670757511637747,-0.0312907431551499,,0,0,5.651999950408936,0,0,1,-0.34800004959106356,0.0385780341416918,0,0,0,0,0.9096553064475204,0,0,0,0,0
2000-10-20,5.636000156402588,0,1,0,-0.38899993896484375,-0.3509998321533203,,0,0,0.038550803008707904,0,0,0,-0.047244094488189003,-0.016476274165202143,,0,0,5.636000156402588,0,0,1,-0.38899993896484375,0.038550803008707904,0,0,0,0,0.9150437114081826,0,0,0,0,0
2000-10-23,5.581999778747559,0,1,0,-0.43900012969970703,-0.5350003242492676,,0,1,0.03881991883210782,0,0,0,-0.04603309291472213,-0.05146593545665468,,0,0,5.581999778747559,0,0,1,-0.43900012969970703,0.03881991883210782,0,0,1,0,0.9180372844006465,0,0,0,0,0
2000-10-24,5.623000144958496,0,1,0,-0.39799976348876953,-0.5069999694824219,,0,1,0.039294794455895475,0,0,0,-0.04305912596401029,-0.04703999999999997,,0,0,5.623000144958496,0,0,1,-0.39799976348876953,0.039294794455895475,0,0,0,0,0.9110201627959923,0,0,0,0,0
2000-10-25,5.685999870300293,0,1,0,-0.31400012969970703,-0.5490002632141113,,0,1,0.0400894354455412,0,0,0,-0.06233877901977647,-0.0663527397260274,,0,0,5.685999870300293,0,0,1,-0.31400012969970703,0.0400894354455412,0,0,1,0,0.8788920298187382,0,0,0,0,0
2000-10-26,5.672999858856201,0,1,0,-0.35200023651123047,-0.5410003662109375,,0,1,0.04004187359633668,0,0,0,-0.03804706399824065,-0.05793667887141929,,0,0,5.672999858856201,0,0,1,-0.35200023651123047,0.04004187359633668,0,0,1,0,0.8824801843469763,0,0,0,0,0
2000-10-27,5.710999965667725,0,1,0,-0.31799983978271573,-0.5440001487731934,,0,1,0.04033171813021434,0,0,0,-0.026005244755244794,-0.05291117722056948,,0,0,5.710999965667725,0,0,1,-0.31799983978271573,0.04033171813021434,0,0,1,0,0.9158780859869161,0,0,0,0,0
2000-10-30,5.728000164031982,0,1,0,-0.2630000114440918,-0.5839996337890625,,0,1,0.04008851007262058,0,0,0,-0.023240660295395288,-0.024934952298352075,,0,0,5.728000164031982,0,0,1,-0.2630000114440918,0.04008851007262058,0,0,0,0,0.9320748933797356,0,0,0,0,0
2000-10-31,5.756999969482422,0,1,0,-0.21199989318847656,-0.6459999084472665,,0,1,0.03977500795354267,0,0,0,-0.0113464447806354,0.015652753108348127,,0,0,5.756999969482422,0,0,1,-0.21199989318847656,0.03977500795354267,0,0,0,1,0.9625976805193364,0,0,0,0,0
2000-11-01,5.736000061035156,0,1,0,-0.20799970626831055,-0.7100000381469727,,0,1,0.039639471825147446,0,0,0,-0.021463833440652502,0.004627589246364083,,0,0,5.736000061035156,0,0,1,-0.20799970626831055,0.039639471825147446,0,0,0,0,0.9555164590892575,0,0,0,0,0
2000-11-02,5.739999771118164,0,1,0,-0.16100025177001953,-0.7670001983642578,,0,1,0.03964867352127921,0,0,0,-0.025085397096498707,-0.005769649466579541,,0,0,5.739999771118164,0,0,1,-0.16100025177001953,0.03964867352127921,0,0,0,0,0.9586713280223356,0,0,0,0,0
2000-11-03,5.803999900817871,0,1,0,-0.14400005340576172,-0.7560000419616699,,0,1,0.03493128391649379,0,0,0,-0.03607594936708858,0.0023033892727870597,,0,0,5.803999900817871,0,0,1,-0.14400005340576172,0.03493128391649379,0,0,0,1,0.9650008573951592,0,0,0,0,0
2000-11-06,5.855000019073486,0,1,0,-0.05900001525878906,-0.6690001487731934,,0,1,0.035222059122217236,0,1,0,-0.03299705758722149,0.017470145953118132,,0,0,5.855000019073486,0,0,1,-0.05900001525878906,0.035222059122217236,0,0,0,1,0.9805954960030059,0,0,0,0,0
2000-11-07,5.859000205993652,0,1,0,-0.04999971389770508,-0.5779995918273926,,0,1,0.03515173045191875,0,1,0,-0.025010597710894422,0.040723981900452566,,0,0,5.859000205993652,0,0,1,-0.04999971389770508,0.03515173045191875,0,0,0,1,0.9804640964476548,0,0,0,0,0
2000-11-08,5.849999904632568,0,1,0,0.09999990463256836,-0.5570001602172852,,0,1,0.03498919820569489,0,0,0,-0.04195953141640041,-0.005087370050873674,,0,0,5.849999904632568,0,0,1,0.09999990463256836,0.03498919820569489,0,0,0,0,0.9429442333426131,0,0,0,0,0
2000-11-09,5.808000087738037,0,1,0,0.020999908447264737,-0.690000057220459,,0,1,0.0353543097373382,0,0,0,-0.050031799872800486,-0.01947483588621446,,0,0,5.808000087738037,0,0,1,0.020999908447264737,0.0353543097373382,0,0,0,0,0.9333257875661021,0,0,0,0,0
2000-11-10,5.795000076293945,0,1,0,0.024000167846679688,-0.6640000343322754,,0,1,0.0353543097373382,0,0,0,-0.08478124345823734,-0.05958270595827064,,0,0,5.795000076293945,0,0,1,0.024000167846679688,0.0353543097373382,0,0,1,0,0.8928926158816588,0,0,0,0,0
2000-11-13,5.761000156402588,0,1,0,-0.03900003433227539,-0.6409997940063485,,0,1,0.03528542830256573,0,0,0,-0.09113764927718415,-0.07584149978696209,,0,0,5.761000156402588,0,0,1,-0.03900003433227539,0.03528542830256573,0,0,1,0,0.8780147803257303,0,0,0,0,0
2000-11-14,5.74399995803833,0,1,0,-0.07299995422363281,-0.7189998626708984,,0,1,0.03534596513547583,0,0,0,-0.063919259882254,-0.04155005382131327,,0,0,5.74399995803833,0,0,1,-0.07299995422363281,0.03534596513547583,0,0,0,1,0.91781555927987,0,0,0,0,0
2000-11-15,5.697999954223633,0,1,0,-0.10599994659423828,-0.8480000495910645,,0,1,0.03581728215366442,0,0,0,-0.07074490220557639,-0.026591107236268563,,0,0,5.697999954223633,0,0,1,-0.10599994659423828,0.03581728215366442,0,0,0,1,0.9191156329953063,0,0,0,0,0
2000-11-16,5.669000148773193,0,1,0,-0.0969996452331543,-0.8420000076293945,,0,1,0.03569592877433288,0,0,0,-0.08225469728601253,-0.0265721877767936,,0,0,5.669000148773193,0,0,1,-0.0969996452331543,0.03569592877433288,0,0,0,0,0.8917682299600678,0,0,0,0,0
2000-11-17,5.693999767303467,0,1,0,-0.07700014114379883,-0.7260003089904785,,0,1,0.03583529742074217,0,0,0,-0.09208887043189373,-0.024431057563587655,,0,0,5.693999767303467,0,0,1,-0.07700014114379883,0.03583529742074217,0,0,0,0,0.885698384014862,0,0,0,0,0
2000-11-20,5.664000034332275,0,1,0,-0.09800004959106445,-0.7820000648498535,,0,1,0.03603078800191933,0,0,0,-0.10357737104825293,-0.024003623188405765,,0,0,5.664000034332275,0,0,1,-0.09800004959106445,0.03603078800191933,0,0,0,0,0.8610589025948712,0,0,0,0,0
2000-11-21,5.659999847412109,0,1,0,-0.06500005722045898,-0.7990002632141113,,0,1,0.0355233904152084,0,0,0,-0.10254816656308263,-0.03475935828877008,,0,0,5.659999847412109,0,0,1,-0.06500005722045898,0.0355233904152084,0,0,0,0,0.869151031848024,0,0,0,0,0
2000-11-22,5.5929999351501465,0,1,0,-0.1230001449584961,-0.7790002822875977,,0,1,0.036030725357202496,0,0,0,-0.1267038413878563,-0.04137383813194284,,0,0,5.5929999351501465,0,0,1,-0.1230001449584961,0.036030725357202496,0,0,0,0,0.826680956543,0,0,0,0,0
2000-11-24,5.622000217437744,0,1,0,-0.0989999771118164,-0.6979999542236328,,0,1,0.03626969278979168,0,0,0,-0.10847107438016534,-0.022871376811594235,,0,0,5.622000217437744,0,0,1,-0.0989999771118164,0.03626969278979168,0,0,0,0,0.8607031762491826,0,0,0,0,0
